sample_id,run_id,group,severity,bad_name,ground_truth,current_token_prob,current_token_rank,gt_token_prob,gt_token_rank,entropy,argmax_confidence,argmax_decoded,top5
425,6,mask,full,,expected,9.871787831627898e-10,97579.0,2.835959821823053e-05,27.0,0.852407693862915,0.5178627371788025,,"[["""", 0.5178627371788025], ["""", 0.45701226592063904], ["""", 0.013800574466586113], ["""", 0.002398180542513728], ["""", 0.0022528818808496]]"
432,6,smell,severe,a,oninvokeInstance,1.762989865206066e-09,180.0,1.5493047816894645e-11,5345.0,8.613837417215109e-05,0.9999953508377075,copy,"[[""copy"", 0.9999953508377075], ["".copy"", 7.338181262639409e-07], [""Copy"", 5.04345337049017e-07], [""_copy"", 4.737885603844916e-07], [""count"", 2.53600774158258e-07]]"
432,6,smell,moderate,tmp,oninvokeInstance,4.282318968762411e-06,195.0,1.2100643687062984e-07,22218.0,0.9485520720481873,0.7866891026496887,,"[["";"", 0.7866891026496887], ["";"", 0.12064268440008163], ["";"", 0.05029134824872017], ["";"", 0.014408713206648827], ["";"", 0.006393827963620424]]"
432,6,smell,mild,value1,oninvokeInstance,0.00048015930383371597,12.0,9.379102638984449e-08,19256.5,0.7759236097335815,0.8152689933776855,1,"[[""1"", 0.9944974780082703], [""0"", 0.0035867178812623024], [""2"", 0.0014951664488762617], [""3"", 0.00013907215907238424], [""4"", 3.627913611126132e-05]]"
432,6,control,none,,oninvokeInstance,3.408663308971752e-05,50050.333333333336,3.408663308971752e-05,50050.333333333336,0.47193145751953125,0.8856028318405151,invokeInstance,"[[""invoke"", 0.9958051443099976], [""inv"", 0.0008013573242351413], [""invoke"", 0.0005862854886800051], [""Invoke"", 0.0003340554249007255], ["".invoke"", 0.00024440017296001315]]"
432,6,mask,full,,oninvokeInstance,3.078782299199487e-08,95974.66666666667,1.0324233610803368e-06,3549.3333333333335,0.48963087797164917,0.8760401010513306,invokeInstance,"[[""invoke"", 0.9993977546691895], [""invoke"", 0.00031494820723310113], [""voke"", 7.480675412807614e-05], ["".invoke"", 4.537258791970089e-05], [""Invoke"", 3.118409586022608e-05]]"
433,6,smell,severe,a1,target,0.0003221338899379589,28.5,2.5222641752975505e-08,1688.0,0.1348329335451126,0.979254961013794,1,"[[""1"", 0.9947245717048645], [""2"", 0.0026246982160955667], [""0"", 0.0010278465924784541], [""3"", 0.00048552037333138287], [""4"", 0.00022934356820769608]]"
433,6,smell,moderate,foo,target,5.8684904615802225e-06,34.0,5.7196530178771354e-08,1151.0,0.35021427273750305,0.9257388114929199,,"[["""", 0.9257388114929199], [""="", 0.04608982056379318], ["""", 0.02177128940820694], ["""", 0.0020250454545021057], [""="", 0.0011538361432030797]]"
433,6,smell,mild,temp1,target,0.0016055272628818784,17.0,2.9248361954614666e-08,2339.0,0.4026632010936737,0.9144843816757202,1,"[[""1"", 0.993399977684021], [""2"", 0.0035827597603201866], [""0"", 0.0012381686829030514], [""3"", 0.000455496774520725], [""4"", 0.00017837509221863002]]"
433,6,control,none,,target,9.312358088209294e-06,21.0,9.312358088209294e-06,21.0,0.2435157299041748,0.9484575390815735,,"[["""", 0.9484575390815735], [""="", 0.04167231544852257], ["""", 0.007241562008857727], ["""", 0.0007170118042267859], [""="", 0.000524577044416219]]"
433,6,mask,full,,target,2.0914715792574867e-10,90351.0,0.00017696731083560735,7.0,0.10018079727888107,0.9855598211288452,,"[["""", 0.9855598211288452], ["""", 0.0075248414650559425], [""="", 0.003783728228881955], ["""", 0.0012283967807888985], ["""", 0.00039880201802589]]"
436,6,smell,severe,xx,processor,3.464184919721447e-05,16.0,8.896763574739452e-06,41.0,0.156329944729805,0.9797595143318176,,"[["""", 0.9797595143318176], ["""", 0.013975518755614758], ["""", 0.0009510459494777024], [""="", 0.0005252175033092499], ["""", 0.0002189432125305757]]"
436,6,smell,moderate,val,processor,0.0006466101622208953,12.0,2.9773495043627918e-05,77.0,0.9489514827728271,0.855330765247345,,"[["""", 0.855330765247345], [""_"", 0.03758061304688454], [""="", 0.033164773136377335], ["""", 0.0292678102850914], [""."", 0.007400061469525099]]"
436,6,smell,mild,value1,processor,0.00022338027292789775,12.5,5.888774126106e-07,26.0,0.09505990147590637,0.9857504367828369,1,"[[""1"", 0.9987030029296875], [""2"", 0.0005879916134290397], [""0"", 0.0005523670115508139], [""3"", 4.826529766432941e-05], [""5"", 1.0769442269520368e-05]]"
436,6,control,none,,processor,4.080803535089217e-07,68.0,4.080803535089217e-07,68.0,0.1400042474269867,0.9759911894798279,,"[["""", 0.9759911894798279], [""="", 0.01228591613471508], ["""", 0.010185382328927517], ["""", 0.0007378265727311373], ["""", 0.00017524916620459408]]"
436,6,mask,full,,processor,1.3279050081749233e-10,92231.0,3.0958177376305684e-05,7.0,0.055503036826848984,0.9921574592590332,,"[["""", 0.9921574592590332], ["""", 0.004594600759446621], [""="", 0.0026179244741797447], ["""", 0.0002592095988802612], ["""", 6.553845742018893e-05]]"
440,6,smell,severe,a,entry,1.0106975423695985e-05,37.0,2.903326112857485e-08,6780.0,0.20359835028648376,0.9670214056968689,,"[["""", 0.9670214056968689], ["""", 0.01663852110505104], [""="", 0.010742638260126114], ["""", 0.001987188123166561], [""="", 0.0006060581072233617]]"
440,6,smell,moderate,bar,entry,2.358966230531223e-05,20.0,2.8581039757114013e-08,2631.0,0.1667870581150055,0.9707348346710205,,"[["""", 0.9707348346710205], ["""", 0.02282949537038803], ["""", 0.003288900712504983], [""="", 0.0006893909885548055], [""."", 0.00044510429142974317]]"
440,6,smell,mild,myVar,entry,6.164434575017808e-07,1115.0,2.3303051155387777e-10,20377.0,0.18208852410316467,0.9630128145217896,Var,"[[""Var"", 0.999835729598999], [""var"", 3.320983887533657e-05], [""Path"", 2.2824769985163584e-05], [""Val"", 1.2217217772558797e-05], [""String"", 1.0128429494216107e-05]]"
440,6,control,none,,entry,1.1540283821886987e-06,72.0,1.1540283821886987e-06,72.0,0.10712844133377075,0.9841254949569702,,"[["""", 0.9841254949569702], [""="", 0.009063482284545898], ["""", 0.004851332399994135], ["""", 0.00045124421012587845], [""="", 0.00018810656911227852]]"
440,6,mask,full,,entry,1.4040353601973976e-10,92087.0,3.9094047679100186e-06,20.0,0.08828690648078918,0.9854809641838074,,"[["""", 0.9854809641838074], ["""", 0.012405375018715858], ["""", 0.0010182951809838414], ["""", 0.0002917464589700103], [""="", 0.00018836565141100436]]"
443,6,smell,severe,xx,newIndex,0.005409352481365204,3.0,3.6300411920819897e-06,1202.0,1.2257357835769653,0.778118908405304,,"[["","", 0.778118908405304], ["","", 0.15322068333625793], [""xx"", 0.005409352481365204], ["":"", 0.0031799941789358854], ["""", 0.0030821559485048056]]"
443,6,smell,moderate,tmp,newIndex,5.90147428738419e-05,29.0,7.019779673100857e-07,1805.0,0.5885387063026428,0.8795470595359802,,"[["","", 0.8795470595359802], ["","", 0.09868244081735611], ["","", 0.002888268092647195], ["";"", 0.000853770412504673], ["":"", 0.0006649171118624508]]"
443,6,smell,mild,myVar,newIndex,1.9558041861600373e-05,362.5,1.149267436773016e-08,1508.0,0.4614980220794678,0.8857213258743286,Var,"[[""Var"", 0.9996941089630127], [""var"", 6.203536031534895e-05], [""Val"", 2.143884739780333e-05], [""Var"", 1.3841960935678799e-05], [""Param"", 7.88691068009939e-06]]"
443,6,control,none,,newIndex,1.4253236031436245e-06,102.0,1.4253236031436245e-06,102.0,0.6472081542015076,0.7145432829856873,,"[["","", 0.7145432829856873], ["","", 0.27981916069984436], ["""", 0.0033089921344071627], ["""", 0.00022517972683999687], ["":"", 7.542575622210279e-05]]"
443,6,mask,full,,newIndex,2.262154463750221e-09,97738.0,4.680838901549578e-05,8.0,0.5638237595558167,0.8029618263244629,,"[["","", 0.8029618263244629], ["","", 0.19072015583515167], ["""", 0.0019903434440493584], ["","", 0.000687844236381352], ["""", 0.00014875674969516695]]"
446,6,smell,severe,xx,sampleToCompute,8.442678335995879e-06,24.0,1.2496268020356638e-08,5446.0,0.16512906551361084,0.9743732213973999,,"[["""", 0.9743732213973999], ["""", 0.010824309661984444], [""="", 0.008429979905486107], ["""", 0.0022688983008265495], ["""", 0.0010068175615742803]]"
446,6,smell,moderate,tmp,sampleToCompute,1.2395851626934018e-05,28.0,2.830634215911232e-08,2297.0,0.271281361579895,0.9529920816421509,,"[["""", 0.9529920816421509], ["""", 0.023857690393924713], [""="", 0.009342806413769722], ["""", 0.005000843666493893], ["""", 0.0025145821273326874]]"
446,6,smell,mild,value1,sampleToCompute,3.3471785823024902e-06,162.5,4.4080726846473794e-09,4029.5,0.1282602995634079,0.9778672456741333,1,"[[""1"", 0.9979625940322876], [""0"", 0.001324077253229916], [""2"", 0.00048710082774050534], [""3"", 5.817589408252388e-05], [""4"", 3.52854622178711e-05]]"
446,6,control,none,,sampleToCompute,3.8601374474644956e-07,2296.3333333333335,3.8601374474644956e-07,2296.3333333333335,0.16373774409294128,0.9644920825958252,ToCompute,"[[""To"", 0.9969262480735779], [""Object"", 0.00204864121042192], [""For"", 0.0004865950031671673], [""_to"", 8.455751958535984e-05], [""Instance"", 7.010065019130707e-05]]"
446,6,mask,full,,sampleToCompute,5.666862002799237e-11,106768.0,6.365175048964981e-06,26.0,0.03692992776632309,0.995049238204956,ToCompute,"[[""To"", 0.9999634027481079], [""To"", 4.495037046581274e-06], [""For"", 3.726516752067255e-06], [""o"", 1.2482266811275622e-06], [""_to"", 1.136523451350513e-06]]"
459,6,smell,severe,a,title,4.118448360124205e-10,821.0,2.437354137962977e-11,48537.0,0.0003832236980088055,0.9999771118164062,,"[[""\"","", 0.9999771118164062], [""\"","", 3.7265679111442296e-06], [""!\"","", 1.9946880911447806e-06], [""\"""", 1.873836026788922e-06], [""\""."", 1.6536545217604726e-06]]"
459,6,smell,moderate,data,title,2.6014004106400535e-06,27.0,4.287704058469899e-08,3626.0,0.7156017422676086,0.5609011650085449,,"[["","", 0.5609011650085449], ["","", 0.4368302822113037], ["""", 0.0007441926863975823], ["","", 7.368505612248555e-05], [""\uff0c"", 5.5620399507461116e-05]]"
459,6,smell,mild,value1,title,3.4625810059196738e-06,40.0,6.985258593772414e-09,1493.0,0.3567146360874176,0.7950960993766785,1,"[[""1"", 0.9983695149421692], [""0"", 0.0007090164581313729], [""2"", 0.0005877952789887786], ["""", 7.47297890484333e-05], [""3"", 4.532590537564829e-05]]"
459,6,control,none,,title,1.562499107876647e-07,270.0,1.562499107876647e-07,270.0,0.6618490219116211,0.6766783595085144,,"[["","", 0.6766783595085144], ["","", 0.31964024901390076], ["""", 0.0025978810153901577], ["","", 6.923118053236976e-05], ["""", 4.758185241371393e-05]]"
459,6,mask,full,,title,3.000326209701143e-09,89852.0,1.3906716958445031e-05,12.0,0.7085636258125305,0.6484705805778503,,"[["","", 0.6484705805778503], ["","", 0.3471013307571411], ["""", 0.001037814188748598], ["","", 0.0001404528593411669], ["""", 8.002763206604868e-05]]"
11,7,smell,severe,xx,context,0.00030378263909369707,11.0,2.44978446062305e-06,694.0,0.8741762638092041,0.8506979942321777,,"[["")"", 0.8506979942321777], ["")"", 0.08423051238059998], ["""", 0.03098667412996292], ["")"", 0.002707585459575057], [""."", 0.0021086696069687605]]"
11,7,smell,moderate,bar,context,0.0002981620200444013,10.0,1.120530032494571e-05,116.0,0.5259050130844116,0.9461315870285034,,"[["")"", 0.9461315870285034], ["")"", 0.015292792581021786], ["""", 0.006374984513968229], ["")"", 0.005988743621855974], [""."", 0.0011429717997089028]]"
11,7,smell,mild,item,context,6.5888871176866814e-06,66.0,7.46618661651155e-06,59.0,0.34839507937431335,0.9463657736778259,,"[["")"", 0.9463657736778259], ["")"", 0.023691805079579353], ["")"", 0.016283122822642326], ["""", 0.005286355968564749], ["")."", 0.00046191667206585407]]"
11,7,control,none,,context,3.2110619940795004e-07,115.0,3.2110619940795004e-07,115.0,0.20420309901237488,0.9557642340660095,,"[["")"", 0.9557642340660095], ["")"", 0.04199334979057312], ["")"", 0.0005286182858981192], ["""", 0.0002829489822033793], [""})"", 0.00010409111564513296]]"
11,7,mask,full,,context,3.150541161289766e-09,88412.0,7.891935638326686e-07,111.0,0.1429460644721985,0.9792149066925049,,"[["")"", 0.9792149066925049], ["")"", 0.01684832200407982], ["")"", 0.0007880065822973847], ["")."", 0.00014576654939446598], [""))"", 7.802320760674775e-05]]"
14,7,smell,severe,xx,queryBuilder,9.001370813166432e-07,49.0,9.287105058319867e-07,48.0,0.09394177049398422,0.9856353998184204,,"[["""", 0.9856353998184204], [""="", 0.009077387861907482], ["""", 0.0035547565203160048], [""="", 0.0008987831533886492], ["""", 0.00027411337941884995]]"
14,7,smell,moderate,tmp,queryBuilder,9.944429848474101e-07,65.0,4.744222223962424e-06,27.0,0.31298211216926575,0.9313845634460449,,"[["""", 0.9313845634460449], [""="", 0.05254512280225754], ["""", 0.011014054529368877], [""="", 0.0019139557844027877], ["""", 0.0014002799289301038]]"
14,7,smell,mild,temp1,queryBuilder,4.634930053271091e-05,14.0,1.724915904333102e-06,45.0,0.17026574909687042,0.9673255681991577,1,"[[""1"", 0.9967243075370789], [""2"", 0.002320944331586361], [""3"", 0.00037888376391492784], [""0"", 0.00019051470735576004], [""4"", 5.631604290101677e-05]]"
14,7,control,none,,queryBuilder,3.386194402987819e-06,2210.5,3.386194402987819e-06,2210.5,0.07447748631238937,0.9860469102859497,Builder,"[[""Builder"", 0.9998021721839905], [""builder"", 1.6698395484127104e-05], [""Builders"", 1.473628253734205e-05], [""StringBuilder"", 9.514459634374361e-06], [""_builder"", 6.96092729413067e-06]]"
14,7,mask,full,,queryBuilder,7.426691900347393e-11,73441.5,1.771705618125452e-05,9.5,0.026064526289701462,0.9964441061019897,Builder,"[[""Builder"", 0.9999305009841919], [""QueryBuilder"", 2.014469646383077e-05], [""_builder"", 1.0782679055409972e-05], [""Builder"", 3.966726126236608e-06], [""builder"", 3.5006235066248337e-06]]"
17,7,smell,severe,xx,millis,6.656078994637937e-07,25.0,7.321285244721309e-10,11915.0,0.02842954359948635,0.996192216873169,,"[["""", 0.996192216873169], ["""", 0.0031706616282463074], ["""", 0.0002602637105155736], [""="", 0.00016803891048766673], ["""", 3.7494544812943786e-05]]"
17,7,smell,moderate,val,millis,2.6085156150656985e-06,20.0,1.686721429194904e-09,7472.0,0.08048371225595474,0.9871046543121338,,"[["""", 0.9871046543121338], ["""", 0.00967723410576582], [""="", 0.0024467878974974155], ["""", 0.0002922271378338337], [""="", 0.00010099099017679691]]"
17,7,smell,mild,temp1,millis,5.093898764130245e-06,19.5,6.927099449605123e-10,1820.0,0.03350602835416794,0.9951730966567993,1,"[[""1"", 0.9955377578735352], [""2"", 0.004068535286933184], [""3"", 0.0002600927255116403], [""0"", 5.1215301937190816e-05], [""4"", 2.2726651877746917e-05]]"
17,7,control,none,,millis,2.713709648105578e-07,114.0,2.713709648105578e-07,114.0,0.15558774769306183,0.9743067622184753,,"[["""", 0.9743067622184753], ["""", 0.013897739350795746], [""="", 0.00791869405657053], ["""", 0.0015592832351103425], [""1"", 0.0008346241666004062]]"
17,7,mask,full,,millis,6.869230011197214e-12,88016.0,3.3237267160757256e-08,28.0,0.007608481217175722,0.9991562366485596,,"[["""", 0.9991562366485596], ["""", 0.0006261978414840996], [""="", 0.0001158349696197547], ["""", 7.961212395457551e-05], ["""", 5.767082711827243e-06]]"
22,7,smell,severe,xx,status,0.001798354322090745,5.0,0.0003432219382375479,19.0,0.7621999979019165,0.9315705895423889,,"[["")"", 0.9315705895423889], ["")"", 0.005896576680243015], ["")"", 0.005539321340620518], ["""", 0.005539321340620518], [""xx"", 0.001798354322090745]]"
22,7,smell,moderate,bar,status,0.00944279134273529,3.0,0.00011166539479745552,42.0,0.9577552676200867,0.9048340320587158,,"[["")"", 0.9048340320587158], ["")"", 0.0165726151317358], [""bar"", 0.00944279134273529], [""]"", 0.00629025511443615], ["""", 0.004460458643734455]]"
22,7,smell,mild,result1,status,0.004033557702314283,6.0,2.200604103563819e-05,7.0,0.34974634647369385,0.9623067378997803,1,"[[""1"", 0.9945711493492126], [""2"", 0.0031655021011829376], [""0"", 0.0016943712253123522], [""3"", 8.435776544502005e-05], [""Type"", 6.993504939600825e-05]]"
22,7,control,none,,status,3.99083255615551e-05,26.0,3.99083255615551e-05,26.0,0.37146496772766113,0.9357326030731201,,"[["")"", 0.9357326030731201], ["""", 0.04376479983329773], ["")"", 0.008617798797786236], ["")"", 0.0014975490048527718], ["""", 0.0014068169984966516]]"
22,7,mask,full,,status,2.002709775794642e-09,86802.0,4.91078299091896e-06,26.0,0.05617012083530426,0.9946869611740112,,"[["")"", 0.9946869611740112], ["")"", 0.0015918997814878821], ["")"", 0.001404846552759409], [""){"", 0.00024412573839072138], ["""", 0.00022933489526621997]]"
24,7,smell,severe,xx,request,2.8232472686795518e-05,10.0,4.413665166680403e-08,10562.0,0.07182256132364273,0.9937319159507751,,"[["""", 0.9937319159507751], ["""", 0.0029712046962231398], [""."", 0.0002763650845736265], ["""", 7.20941461622715e-05], [""."", 6.564245995832607e-05]]"
24,7,smell,moderate,tmp,request,9.855680218606722e-06,32.0,3.2432325269837747e-07,664.0,0.17406517267227173,0.9729111194610596,,"[["""", 0.9729111194610596], ["""", 0.02149440534412861], [""."", 0.001374091487377882], ["""", 0.000474873319035396], ["""", 0.0002541813300922513]]"
24,7,smell,mild,myVar,request,3.4427704065365106e-07,261.5,1.441336383578573e-09,8385.0,0.19509625434875488,0.9542674422264099,Var,"[[""Var"", 0.9997268319129944], [""Var"", 9.026387851918116e-05], [""var"", 2.9304390409379266e-05], [""Class"", 1.6697138562449254e-05], [""Val"", 1.078048262570519e-05]]"
24,7,control,none,,request,4.32696424468304e-06,25.0,4.32696424468304e-06,25.0,0.06075931340456009,0.993129312992096,,"[["""", 0.993129312992096], ["""", 0.004895717836916447], [""."", 0.00031297278474085033], ["""", 0.00013046646199654788], [""="", 6.768510502297431e-05]]"
24,7,mask,full,,request,1.0787797322109327e-09,93688.0,4.235981759848073e-05,7.0,0.060346804559230804,0.9932128190994263,,"[["""", 0.9932128190994263], ["""", 0.004896129481494427], [""."", 0.00020208739442750812], ["""", 0.00010816959547810256], [""="", 6.163316720630974e-05]]"
25,7,smell,severe,a,requestUrl,9.037032100422948e-08,264.0,2.0568193122016964e-06,18.0,0.00787637010216713,0.99940025806427,protected,"[[""protected"", 0.99940025806427], [""resource"", 7.48069433029741e-05], [""protect"", 7.02746183378622e-05], [""Protected"", 6.601688801310956e-05], [""protected"", 4.004126458312385e-05]]"
