model,mode,id,identifier,n_sites,consistent,agreed_pred,em,lev_sim,nw_sim,subtok_fuzzy,qual_char,copies_obf
DiffuCoder-7B,all-masked,684,doesn,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,684,extend,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,684,with,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,684,skip,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,684,one,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,685,to,18,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,685,of,12,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,685,lastQuote,4,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,685,an,3,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,685,response,28,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,685,requestLine,9,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,685,host,9,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,685,cannot,3,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,685,be,3,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,685,line,5,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,685,header,11,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,685,name,3,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,685,date,5,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,685,leading,3,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,685,space,3,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,685,end,3,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,685,atomic,3,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,685,prevent,3,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,685,backtracking,3,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,685,start,11,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,685,opening,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,685,quote,2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,685,day,2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,685,week,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,685,group,2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,685,digit,5,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,685,month,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,685,year,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,685,two,3,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,685,hour,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,685,minute,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,685,second,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,685,closing,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,685,optional,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,685,since,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,685,older,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,685,version,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,685,can,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,685,still,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,685,send,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,685,warn,3,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,685,warning,9,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,685,warningHeader,6,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,685,firstQuote,3,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,685,possibleDateString,2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,685,matcher,3,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,685,warningValue,2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,685,warnings,7,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,686,not,3,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,686,secondCookie,8,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,686,https,4,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,686,by,2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,686,is,3,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,686,firstHeaders,5,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,686,response,3,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,686,charset,7,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,686,expect,4,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,686,status,4,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,686,statusValue,2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,686,creator,22,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,686,body,7,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,686,hello,3,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,686,world,2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,686,uD83E,2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,686,uDD14,2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,686,expectBuff,4,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,686,supported,1,1.0,cookies,0.0,0.2222222222222222,0.2222222222222222,0.0,0.8571428571428571,0.0
DiffuCoder-7B,all-masked,686,charsetObj,3,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,686,content,3,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,686,resourceContent,3,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,686,resource,4,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,686,mediaType,3,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,686,uri,5,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,686,docs,2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,686,spring,2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,686,framework,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,686,current,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,686,reference,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,686,html,2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,686,foo,3,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,686,bar,3,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,686,baz,2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,686,bork,2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,686,lorem,2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,686,ipsum,2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,686,dolor,2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,686,sit,2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,686,amet,2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,686,headers,6,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,686,secondHeaders,3,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,686,responseHeaders,8,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,686,firstCookie,7,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,686,user,2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,686,id,4,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,686,group,2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,686,thirdCookie,7,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,686,cookie,4,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,686,cookies,7,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,686,fourthCookie,7,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,686,foobar,2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,686,bazbork,2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,686,firstCookies,6,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,686,secondCookies,2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,687,_close,3,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,687,test,19,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,687,cluster,3,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,687,refresh,8,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,687,index,8,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,687,closed,7,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,687,request,14,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,687,settings,1,1.0,settings,1.0,1.0,1.0,1.0,0.875,0.0
DiffuCoder-7B,all-masked,687,refresh_interval,1,1.0,refresh,0.0,0.4375,0.4375,0.5,1.0,0.0
DiffuCoder-7B,all-masked,687,_doc,1,1.0,doc,0.0,0.75,0.75,1.0,1.0,0.0
DiffuCoder-7B,all-masked,687,createDoc,3,1.0,request,0.0,0.33333333333333337,0.3333333333333333,0.0,1.0,0.0
DiffuCoder-7B,all-masked,687,updateDoc,3,1.0,update,0.0,0.6666666666666667,0.6666666666666666,0.5,1.0,0.0
DiffuCoder-7B,all-masked,687,_update,1,1.0,doc,0.0,0.1428571428571429,0.14285714285714285,0.0,1.0,0.0
DiffuCoder-7B,all-masked,687,doc,1,1.0,doc,1.0,1.0,1.0,1.0,1.0,0.0
DiffuCoder-7B,all-masked,687,name,1,1.0,name,1.0,1.0,1.0,1.0,1.0,0.0
DiffuCoder-7B,all-masked,687,future,6,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,687,stats,3,1.0,statsMap,0.0,0.625,0.625,0.5,0.875,0.0
DiffuCoder-7B,all-masked,687,_stats,1,1.0,_,0.0,0.16666666666666663,0.16666666666666666,0.0,0.0,0.0
DiffuCoder-7B,all-masked,687,indices,3,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,687,theIndex,2,1.0,testMap,0.0,0.25,0.25,0.0,1.0,0.0
DiffuCoder-7B,all-masked,687,total,5,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,687,listeners,3,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,687,ee,3,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,687,re,3,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,687,wait_for,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,687,error_trace,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,687,response,2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,687,exception,2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,688,and,2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,688,to,3,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,688,only,2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,688,it,2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,688,sslContext,2,1.0,sslContext,1.0,1.0,1.0,1.0,0.7,0.0
DiffuCoder-7B,all-masked,688,protocols,2,1.0,keyNames,0.0,0.11111111111111116,0.1111111111111111,0.0,1.0,0.0
DiffuCoder-7B,all-masked,688,ciphers,2,1.0,trustNames,0.0,0.09999999999999998,0.15,0.0,1.0,0.0
DiffuCoder-7B,all-masked,688,verifier,3,1.0,hostnameVerifier,0.0,0.4375,0.4375,0.5,1.0,0.0
DiffuCoder-7B,all-masked,688,host,4,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,688,iosession,1,1.0,ioSession,0.0,0.8888888888888888,0.8888888888888888,0.0,1.0,0.0
DiffuCoder-7B,all-masked,688,session,3,1.0,sslSession,0.0,0.7,0.7,0.5,0.7,0.0
DiffuCoder-7B,all-masked,688,certs,2,1.0,peerCertificates,0.0,0.25,0.25,0.0,0.9375,0.0
DiffuCoder-7B,all-masked,688,x509,3,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,688,x500Principal,2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,688,altNames,2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,688,certificate,1,1.0,session,0.0,0.18181818181818177,0.18181818181818182,0.0,1.0,0.0
DiffuCoder-7B,all-masked,688,be,1,1.0,valid,0.0,0.0,0.0,0.0,1.0,0.0
DiffuCoder-7B,all-masked,688,valid,2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,688,but,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,688,is,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,688,subject,2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,688,alternative,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,688,names,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,689,init,2,1.0,_0,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,689,glReadBuffer,1,1.0,glActive,0.0,0.25,0.25,0.25,0.75,0.0
DiffuCoder-7B,all-masked,689,mode,5,1.0,_0,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,689,glDrawRangeElements,2,1.0,glTexImage,0.0,0.26315789473684215,0.2631578947368421,0.16666666666666666,0.7,0.0
DiffuCoder-7B,all-masked,689,start,2,1.0,_1,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,689,end,2,1.0,_3,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,689,count,17,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,689,type,24,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,689,indices,1,1.0,_6,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,689,offset,17,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,689,glTexImage2D,1,1.0,glTexImage,0.0,0.8333333333333334,0.8333333333333334,0.6,0.7,0.0
DiffuCoder-7B,all-masked,689,target,30,1.0,_0,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,689,level,16,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,689,xoffset,22,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,689,yoffset,9,1.0,_3,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,689,width,17,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,689,height,17,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,689,format,12,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,689,glTexImage3D,2,1.0,glTexImage,0.0,0.8333333333333334,0.8333333333333334,0.6,0.7,0.0
DiffuCoder-7B,all-masked,689,internalformat,6,1.0,_2,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,689,depth,13,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,689,border,6,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,689,pixels,12,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,689,shouldConvert16bit,6,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,689,glTexImage3DJNI,8,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,689,converted,6,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,689,glTexSubImage2D,1,1.0,glTexImage,0.0,0.6666666666666667,0.6666666666666666,0.5,0.7,0.0
DiffuCoder-7B,all-masked,689,glTexSubImage3D,2,1.0,glTexImage,0.0,0.6666666666666667,0.6666666666666666,0.5,0.7,0.0
DiffuCoder-7B,all-masked,689,zoffset,7,1.0,_4,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,689,glTexSubImage3DJNI,4,1.0,glTexImage,0.0,0.5555555555555556,0.5555555555555556,0.5,0.7,0.0
DiffuCoder-7B,all-masked,689,glCopyTexSubImage3D,1,1.0,glTexImage,0.0,0.5263157894736843,0.5263157894736842,0.42857142857142855,0.7,0.0
DiffuCoder-7B,all-masked,689,glGenQueries,2,1.0,glTexImage,0.0,0.33333333333333337,0.3333333333333333,0.2,0.7,0.0
DiffuCoder-7B,all-masked,689,ids,8,1.0,_1,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,689,glDeleteQueries,2,1.0,glTexImage,0.0,0.2666666666666667,0.26666666666666666,0.2,0.7,0.0
DiffuCoder-7B,all-masked,689,glIsQuery,1,1.0,glIs,0.0,0.4444444444444444,0.4444444444444444,0.6666666666666666,0.5,0.0
DiffuCoder-7B,all-masked,689,id,5,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,689,glBeginQuery,1,1.0,glTexImage,0.0,0.33333333333333337,0.3333333333333333,0.2,0.7,0.0
DiffuCoder-7B,all-masked,689,glEndQuery,1,1.0,glTexImage,0.0,0.19999999999999996,0.2,0.2,0.7,0.0
DiffuCoder-7B,all-masked,689,glGetQueryiv,1,1.0,glTexImage,0.0,0.25,0.25,0.2,0.7,0.0
DiffuCoder-7B,all-masked,689,pname,16,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,689,params,11,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,689,glGetQueryObjectuiv,1,1.0,glTexImage,0.0,0.21052631578947367,0.21052631578947367,0.16666666666666666,0.7,0.0
DiffuCoder-7B,all-masked,689,glUnmapBuffer,1,1.0,glIs,0.0,0.15384615384615385,0.15384615384615385,0.25,0.5,0.0
DiffuCoder-7B,all-masked,689,glGetBufferPointerv,1,1.0,glTexImage,0.0,0.21052631578947367,0.21052631578947367,0.16666666666666666,0.7,0.0
DiffuCoder-7B,all-masked,689,glDrawBuffers,1,1.0,glTexImage,0.0,0.23076923076923073,0.23076923076923078,0.2,0.7,0.0
DiffuCoder-7B,all-masked,689,bufs,1,1.0,_1,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,689,glUniformMatrix2x3fv,1,1.0,glTexImage,0.0,0.19999999999999996,0.2,0.1111111111111111,0.7,0.0
DiffuCoder-7B,all-masked,689,location,10,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,689,transpose,6,1.0,_2,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,689,value,13,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,689,glUniformMatrix3x2fv,1,1.0,glTexImage,0.0,0.19999999999999996,0.2,0.1111111111111111,0.7,0.0
DiffuCoder-7B,all-masked,689,glUniformMatrix2x4fv,1,1.0,glTexImage,0.0,0.19999999999999996,0.2,0.1111111111111111,0.7,0.0
DiffuCoder-7B,all-masked,689,glUniformMatrix4x2fv,1,1.0,glTexImage,0.0,0.19999999999999996,0.2,0.1111111111111111,0.7,0.0
DiffuCoder-7B,all-masked,689,glUniformMatrix3x4fv,1,1.0,glTexImage,0.0,0.19999999999999996,0.2,0.1111111111111111,0.7,0.0
DiffuCoder-7B,all-masked,689,glUniformMatrix4x3fv,1,1.0,glTexImage,0.0,0.19999999999999996,0.2,0.1111111111111111,0.7,0.0
DiffuCoder-7B,all-masked,689,glBlitFramebuffer,1,1.0,glTexImage,0.0,0.23529411764705888,0.23529411764705882,0.2,0.7,0.0
DiffuCoder-7B,all-masked,689,srcX0,1,1.0,_0,0.0,0.19999999999999996,0.2,0.3333333333333333,0.0,0.0
DiffuCoder-7B,all-masked,689,srcY0,1,1.0,_1,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,689,srcX1,1,1.0,_2,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,689,srcY1,1,1.0,_3,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,689,dstX0,1,1.0,_4,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,689,dstY0,1,1.0,_5,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,689,dstX1,1,1.0,_6,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,689,dstY1,1,1.0,_7,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,689,mask,1,1.0,_8,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,689,filter,1,1.0,_9,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,689,glRenderbufferStorageMultisample,1,1.0,glTexImage,0.0,0.1875,0.1875,0.16666666666666666,0.7,0.0
DiffuCoder-7B,all-masked,689,samples,1,1.0,_1,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,689,glFramebufferTextureLayer,1,1.0,glTexImage,0.0,0.28,0.28,0.4,0.7,0.0
DiffuCoder-7B,all-masked,689,attachment,1,1.0,_1,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,689,texture,1,1.0,_2,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,689,layer,1,1.0,_4,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,689,glMapBufferRange,1,1.0,glTexImage,0.0,0.3125,0.34375,0.16666666666666666,0.7,0.0
DiffuCoder-7B,all-masked,689,length,3,1.0,_2,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,689,access,1,1.0,_3,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,689,glFlushMappedBufferRange,1,1.0,glTexImage,0.0,0.25,0.25,0.14285714285714285,0.7,0.0
DiffuCoder-7B,all-masked,689,glBindVertexArray,1,1.0,glTexImage,0.0,0.23529411764705888,0.2647058823529412,0.16666666666666666,0.7,0.0
DiffuCoder-7B,all-masked,689,array,2,1.0,_0,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,689,glDeleteVertexArrays,2,1.0,glTexImage,0.0,0.25,0.25,0.16666666666666666,0.7,0.0
DiffuCoder-7B,all-masked,689,arrays,4,1.0,_1,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,689,glGenVertexArrays,2,1.0,glTexImage,0.0,0.2941176470588235,0.29411764705882354,0.16666666666666666,0.7,0.0
DiffuCoder-7B,all-masked,689,glIsVertexArray,1,1.0,glIs,0.0,0.2666666666666667,0.26666666666666666,0.5,0.5,0.0
DiffuCoder-7B,all-masked,689,glBeginTransformFeedback,1,1.0,glTexImage,0.0,0.20833333333333337,0.20833333333333334,0.16666666666666666,0.7,0.0
DiffuCoder-7B,all-masked,689,primitiveMode,1,1.0,_0,0.0,0.0,0.0,0.0,0.0,0.0
DiffuCoder-7B,all-masked,689,glEndTransformFeedback,1,1.0,glTexImage,0.0,0.2272727272727273,0.22727272727272727,0.16666666666666666,0.7,0.0
DiffuCoder-7B,all-masked,689,glBindBufferRange,1,1.0,glTexImage,0.0,0.2941176470588235,0.3235294117647059,0.16666666666666666,0.7,0.0
DiffuCoder-7B,all-masked,689,index,9,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
